example_id,variant_id,source_scenario_id,source_match_id,variant_name,variant_seed,queue_position,curriculum_priority,hard_example_rank,side_mode,source_side,current_side,baseline_name,player_card,opponent_card,turn_number,player_energy,opponent_energy,player_damage,opponent_damage,prize_cards_remaining,hand_size,state_key,legal_move_count,legal_moves,expert_move,expert_move_key,value_target,search_depth_requested,search_depth_reached,search_nodes,search_elapsed_seconds,search_timed_out,principal_variation,raw_search_result,search_success,sample_weight,dataset_split
NB48_LOSS_288__opponent_under_pressure__abd195bd6660,NB48_LOSS_288__opponent_under_pressure__abd195bd6660,NB48_LOSS_288,288,opponent_under_pressure,2800628542,16,8.0,16,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Bulbasaur,Eevee,6,3,2,12.0,25.0,4,5,"[[[[""650"", ""Bulbasaur""], 68.0, 3, ""None"", 12.0, true], [], 4, 5], [[[""43"", ""Eevee""], 25.0, 2, ""None"", 25.0, true], [], 4, 5], 6, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-43.0,4,4,,0.0030951000007917,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -43.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00041030000284081325, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00041030000284081325}}}}}",True,1.6335,train
NB48_LOSS_288__player_under_pressure__a02dd3e36f4b,NB48_LOSS_288__player_under_pressure__a02dd3e36f4b,NB48_LOSS_288,288,player_under_pressure,4164233675,16,8.0,16,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Bulbasaur,Eevee,6,2,3,40.0,7.5,4,4,"[[[[""650"", ""Bulbasaur""], 40.0, 2, ""None"", 40.0, true], [], 4, 4], [[[""43"", ""Eevee""], 42.5, 3, ""None"", 7.5, true], [], 4, 4], 6, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",43.0,4,4,,0.0027415000004111,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 43.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0004028000039397739, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0004028000039397739}}}}}",True,1.6335,train
NB48_LOSS_290__balanced_midgame__bc7e0835183e,NB48_LOSS_290__balanced_midgame__bc7e0835183e,NB48_LOSS_290,290,balanced_midgame,1795513837,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,5,2,2,42.5,12.5,4,5,"[[[[""1071"", ""Meowth ex""], 127.5, 2, ""None"", 42.5, true], [], 4, 5], [[[""43"", ""Eevee""], 37.5, 2, ""None"", 12.5, true], [], 4, 5], 5, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-0.0,4,4,,0.0039219000027514,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00041230000351788476, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00041230000351788476}}}}}",True,1.6335,train
NB48_LOSS_290__counterfactual_side_early__2fe6bc3014b8,NB48_LOSS_290__counterfactual_side_early__2fe6bc3014b8,NB48_LOSS_290,290,counterfactual_side_early,4091161808,33,6.0,33,FLIP,Opponent,Player,Depth-6 Search Baseline,Meowth,Eevee,3,1,1,17.0,5.0,5,6,"[[[[""1071"", ""Meowth ex""], 153.0, 1, ""None"", 17.0, true], [], 5, 6], [[[""43"", ""Eevee""], 45.0, 1, ""None"", 5.0, true], [], 5, 6], 3, ""Player""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",0.0,4,4,,0.0038273000027402,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0003972999984398484, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0003972999984398484}}}}}",True,0.99,train
NB48_LOSS_290__counterfactual_side_late__5c0b3d4c08f8,NB48_LOSS_290__counterfactual_side_late__5c0b3d4c08f8,NB48_LOSS_290,290,counterfactual_side_late,568854174,33,6.0,33,FLIP,Opponent,Player,Depth-6 Search Baseline,Meowth,Eevee,8,3,3,76.5,22.5,3,4,"[[[[""1071"", ""Meowth ex""], 93.5, 3, ""None"", 76.5, true], [], 3, 4], [[[""43"", ""Eevee""], 27.5, 3, ""None"", 22.5, true], [], 3, 4], 8, ""Player""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",0.0,4,4,,0.0039308999985223,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00045680000039283186, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00045680000039283186}}}}}",True,0.99,train
NB48_LOSS_290__critical_hp_decision__e8d5f0f56c5b,NB48_LOSS_290__critical_hp_decision__e8d5f0f56c5b,NB48_LOSS_290,290,critical_hp_decision,3050712629,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,10,4,4,119.0,27.5,2,3,"[[[[""1071"", ""Meowth ex""], 51.0, 4, ""None"", 119.0, true], [], 2, 3], [[[""43"", ""Eevee""], 22.5, 4, ""None"", 27.5, true], [], 2, 3], 10, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",15.0,4,4,,0.0039453999997931,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 15.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0004054000019095838, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0004054000019095838}}}}}",True,1.6335,train
NB48_LOSS_290__early_pressure__0c182b732d2b,NB48_LOSS_290__early_pressure__0c182b732d2b,NB48_LOSS_290,290,early_pressure,1758344494,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,3,1,2,25.5,2.5,5,6,"[[[[""1071"", ""Meowth ex""], 144.5, 1, ""None"", 25.5, true], [], 5, 6], [[[""43"", ""Eevee""], 47.5, 2, ""None"", 2.5, true], [], 5, 6], 3, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",18.0,4,4,,0.0042411000031279,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 18.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00042979999852832407, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00042979999852832407}}}}}",True,1.6335,train
NB48_LOSS_290__late_game_prize_pressure__5f577bb17d66,NB48_LOSS_290__late_game_prize_pressure__5f577bb17d66,NB48_LOSS_290,290,late_game_prize_pressure,3217875533,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,9,3,3,68.0,20.0,2,3,"[[[[""1071"", ""Meowth ex""], 102.0, 3, ""None"", 68.0, true], [], 2, 3], [[[""43"", ""Eevee""], 30.0, 3, ""None"", 20.0, true], [], 2, 3], 9, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-0.0,4,4,,0.0039478999970015,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00043849999929079786, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00043849999929079786}}}}}",True,1.6335,train
NB48_LOSS_290__opening_one_energy__cb62bbbd43eb,NB48_LOSS_290__opening_one_energy__cb62bbbd43eb,NB48_LOSS_290,290,opening_one_energy,1278338546,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,2,1,1,0.0,0.0,6,6,"[[[[""1071"", ""Meowth ex""], 170.0, 1, ""None"", 0.0, true], [], 6, 6], [[[""43"", ""Eevee""], 50.0, 1, ""None"", 0.0, true], [], 6, 6], 2, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-0.0,4,4,,0.0042048000032082,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00047620000259485096, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00047620000259485096}}}}}",True,1.6335,train
NB48_LOSS_290__opening_zero_energy__74c1d5a5eb9d,NB48_LOSS_290__opening_zero_energy__74c1d5a5eb9d,NB48_LOSS_290,290,opening_zero_energy,2510264938,33,6.0,33,PRESERVE,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,1,0,0,0.0,0.0,6,7,"[[[[""1071"", ""Meowth ex""], 170.0, 0, ""None"", 0.0, true], [], 6, 7], [[[""43"", ""Eevee""], 50.0, 0, ""None"", 0.0, true], [], 6, 7], 1, ""Opponent""]",1,"[""Pass""]",Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-0.0,4,4,,0.0044940000007045,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0004220000046188943, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0004220000046188943}}}}}",True,1.6335,train
