variant_id,source_scenario_id,source_match_id,queue_position,variant_name,variant_seed,side_mode,source_normalized_side,variant_normalized_side,current_player,baseline_name,player_card,opponent_card,turn_number,player_energy,opponent_energy,player_damage,opponent_damage,player_damage_fraction,opponent_damage_fraction,prize_cards_remaining,hand_size,terminal,legal_move_count,accepted,curriculum_priority,hard_example_rank,trace_file
NB48_LOSS_134__counterfactual_side_early__1cc4adc5caae,NB48_LOSS_134,134,52,counterfactual_side_early,2339038119,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,3,1,1,8.0,5.0,0.1,0.1,5,6,False,1,True,4.0,52,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_134.jsonl
NB48_LOSS_134__counterfactual_side_late__53238d2d9352,NB48_LOSS_134,134,52,counterfactual_side_late,2377547791,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,8,3,3,36.0,22.5,0.45,0.45,3,4,False,1,True,4.0,52,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_134.jsonl
NB48_LOSS_138__opening_zero_energy__5c7d66309ebe,NB48_LOSS_138,138,53,opening_zero_energy,491933049,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__opening_one_energy__765aa9cdfbb2,NB48_LOSS_138,138,53,opening_one_energy,4028717396,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__early_pressure__96890149f868,NB48_LOSS_138,138,53,early_pressure,1388728109,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,3,1,2,12.0,2.5,0.15,0.05,5,6,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__balanced_midgame__828a49c1ee44,NB48_LOSS_138,138,53,balanced_midgame,206996580,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,5,2,2,20.0,12.5,0.25,0.25,4,5,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__player_under_pressure__d47d0f0feafd,NB48_LOSS_138,138,53,player_under_pressure,1197916672,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,6,2,3,40.0,7.5,0.5,0.15,4,4,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__opponent_under_pressure__34682413654e,NB48_LOSS_138,138,53,opponent_under_pressure,3464565417,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,6,3,2,12.0,25.0,0.15,0.5,4,5,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__late_game_prize_pressure__4890b8da69c5,NB48_LOSS_138,138,53,late_game_prize_pressure,149703896,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,9,3,3,32.0,20.0,0.4,0.4,2,3,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__critical_hp_decision__8e2880a722c6,NB48_LOSS_138,138,53,critical_hp_decision,1812785085,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,10,4,4,56.0,27.5,0.7,0.55,2,3,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__counterfactual_side_early__3316107d86b8,NB48_LOSS_138,138,53,counterfactual_side_early,1948766833,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Charmander,Eevee,3,1,1,8.0,5.0,0.1,0.1,5,6,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_138__counterfactual_side_late__eb24c79df892,NB48_LOSS_138,138,53,counterfactual_side_late,1753557802,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Charmander,Eevee,8,3,3,36.0,22.5,0.45,0.45,3,4,False,1,True,4.0,53,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_138.jsonl
NB48_LOSS_142__opening_zero_energy__2462d3150ac4,NB48_LOSS_142,142,54,opening_zero_energy,2231128182,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__opening_one_energy__20116fd2a80c,NB48_LOSS_142,142,54,opening_one_energy,3416669725,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__early_pressure__3dac010af349,NB48_LOSS_142,142,54,early_pressure,3732913739,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,3,1,2,25.5,2.5,0.15,0.05,5,6,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__balanced_midgame__4814b496bded,NB48_LOSS_142,142,54,balanced_midgame,4282164055,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,5,2,2,42.5,12.5,0.25,0.25,4,5,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__player_under_pressure__d28d32534196,NB48_LOSS_142,142,54,player_under_pressure,1271729757,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,6,2,3,85.0,7.5,0.5,0.15,4,4,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__opponent_under_pressure__bef0e9e1c5d2,NB48_LOSS_142,142,54,opponent_under_pressure,2027548457,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,6,3,2,25.5,25.0,0.15,0.5,4,5,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__late_game_prize_pressure__0c1e8662f01b,NB48_LOSS_142,142,54,late_game_prize_pressure,3395191664,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,9,3,3,68.0,20.0,0.4,0.4,2,3,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__critical_hp_decision__6af8da86d3dc,NB48_LOSS_142,142,54,critical_hp_decision,2025089562,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,10,4,4,119.0,27.5,0.7,0.55,2,3,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__counterfactual_side_early__fb3bd98e6462,NB48_LOSS_142,142,54,counterfactual_side_early,2827106790,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Meowth,Eevee,3,1,1,17.0,5.0,0.1,0.1,5,6,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_142__counterfactual_side_late__ec123371c982,NB48_LOSS_142,142,54,counterfactual_side_late,3624038362,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Meowth,Eevee,8,3,3,76.5,22.5,0.45,0.45,3,4,False,1,True,4.0,54,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_142.jsonl
NB48_LOSS_146__opening_zero_energy__cd6e6bc65236,NB48_LOSS_146,146,55,opening_zero_energy,1008089023,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__opening_one_energy__26dd61c466a8,NB48_LOSS_146,146,55,opening_one_energy,3909043766,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__early_pressure__b1c65fa4554e,NB48_LOSS_146,146,55,early_pressure,2305142730,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,3,1,2,12.0,2.5,0.15,0.05,5,6,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__balanced_midgame__e6a8e1494834,NB48_LOSS_146,146,55,balanced_midgame,3488940655,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,5,2,2,20.0,12.5,0.25,0.25,4,5,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__player_under_pressure__104be7fa5db5,NB48_LOSS_146,146,55,player_under_pressure,4078923090,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,6,2,3,40.0,7.5,0.5,0.15,4,4,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__opponent_under_pressure__de576df0c7ad,NB48_LOSS_146,146,55,opponent_under_pressure,2733600341,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,6,3,2,12.0,25.0,0.15,0.5,4,5,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__late_game_prize_pressure__2e40d42570ec,NB48_LOSS_146,146,55,late_game_prize_pressure,509240663,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,9,3,3,32.0,20.0,0.4,0.4,2,3,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__critical_hp_decision__5e1caa0cb9e0,NB48_LOSS_146,146,55,critical_hp_decision,1403958169,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,10,4,4,56.0,27.5,0.7,0.55,2,3,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__counterfactual_side_early__472dde0397e9,NB48_LOSS_146,146,55,counterfactual_side_early,3384426924,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,3,1,1,8.0,5.0,0.1,0.1,5,6,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_146__counterfactual_side_late__34d1ddc260e6,NB48_LOSS_146,146,55,counterfactual_side_late,2183991005,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,8,3,3,36.0,22.5,0.45,0.45,3,4,False,1,True,4.0,55,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_146.jsonl
NB48_LOSS_150__opening_zero_energy__ca4cf38b6f3e,NB48_LOSS_150,150,56,opening_zero_energy,532658506,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__opening_one_energy__4603165fddd5,NB48_LOSS_150,150,56,opening_one_energy,3607670823,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__early_pressure__0c78137e831d,NB48_LOSS_150,150,56,early_pressure,2630170958,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,3,1,2,12.0,2.5,0.15,0.05,5,6,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__balanced_midgame__c89bfc1b7095,NB48_LOSS_150,150,56,balanced_midgame,1835108575,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,5,2,2,20.0,12.5,0.25,0.25,4,5,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__player_under_pressure__f271609219fc,NB48_LOSS_150,150,56,player_under_pressure,557843605,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,6,2,3,40.0,7.5,0.5,0.15,4,4,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__opponent_under_pressure__1ebd939c1b05,NB48_LOSS_150,150,56,opponent_under_pressure,1394926401,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,6,3,2,12.0,25.0,0.15,0.5,4,5,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__late_game_prize_pressure__261ab31426a0,NB48_LOSS_150,150,56,late_game_prize_pressure,1429678650,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,9,3,3,32.0,20.0,0.4,0.4,2,3,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__critical_hp_decision__ec52872d8714,NB48_LOSS_150,150,56,critical_hp_decision,1805798611,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Charmander,Eevee,10,4,4,56.0,27.5,0.7,0.55,2,3,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__counterfactual_side_early__c8ec9af9039e,NB48_LOSS_150,150,56,counterfactual_side_early,3384767297,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Charmander,Eevee,3,1,1,8.0,5.0,0.1,0.1,5,6,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_150__counterfactual_side_late__a0967855628a,NB48_LOSS_150,150,56,counterfactual_side_late,3967855991,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Charmander,Eevee,8,3,3,36.0,22.5,0.45,0.45,3,4,False,1,True,4.0,56,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_150.jsonl
NB48_LOSS_154__opening_zero_energy__2f1b9caf5b85,NB48_LOSS_154,154,57,opening_zero_energy,2356926812,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__opening_one_energy__c7747657abbf,NB48_LOSS_154,154,57,opening_one_energy,3109999684,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__early_pressure__59d78658dcd6,NB48_LOSS_154,154,57,early_pressure,716541649,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,3,1,2,25.5,2.5,0.15,0.05,5,6,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__balanced_midgame__2c5c0c4da373,NB48_LOSS_154,154,57,balanced_midgame,1891679277,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,5,2,2,42.5,12.5,0.25,0.25,4,5,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__player_under_pressure__674ad46c3597,NB48_LOSS_154,154,57,player_under_pressure,2093292526,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,6,2,3,85.0,7.5,0.5,0.15,4,4,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__opponent_under_pressure__c1ddef9330de,NB48_LOSS_154,154,57,opponent_under_pressure,830649199,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,6,3,2,25.5,25.0,0.15,0.5,4,5,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__late_game_prize_pressure__586d751e74ce,NB48_LOSS_154,154,57,late_game_prize_pressure,938796568,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,9,3,3,68.0,20.0,0.4,0.4,2,3,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__critical_hp_decision__57dd6576cb0a,NB48_LOSS_154,154,57,critical_hp_decision,2183251090,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Meowth,Eevee,10,4,4,119.0,27.5,0.7,0.55,2,3,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__counterfactual_side_early__8fce4ab44f81,NB48_LOSS_154,154,57,counterfactual_side_early,2097122511,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Meowth,Eevee,3,1,1,17.0,5.0,0.1,0.1,5,6,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_154__counterfactual_side_late__22d721319735,NB48_LOSS_154,154,57,counterfactual_side_late,2214389423,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Meowth,Eevee,8,3,3,76.5,22.5,0.45,0.45,3,4,False,1,True,4.0,57,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_154.jsonl
NB48_LOSS_158__opening_zero_energy__ed4335a54ad3,NB48_LOSS_158,158,58,opening_zero_energy,3572883379,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,1,0,0,0.0,0.0,0.0,0.0,6,7,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__opening_one_energy__7dead509ccb9,NB48_LOSS_158,158,58,opening_one_energy,3158052104,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,2,1,1,0.0,0.0,0.0,0.0,6,6,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__early_pressure__d81fba6d7c74,NB48_LOSS_158,158,58,early_pressure,2259379873,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,3,1,2,12.0,2.5,0.15,0.05,5,6,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__balanced_midgame__5e664de6a114,NB48_LOSS_158,158,58,balanced_midgame,2110965009,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,5,2,2,20.0,12.5,0.25,0.25,4,5,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__player_under_pressure__13bb1f9a8dea,NB48_LOSS_158,158,58,player_under_pressure,3237044567,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,6,2,3,40.0,7.5,0.5,0.15,4,4,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__opponent_under_pressure__ef2faad73aeb,NB48_LOSS_158,158,58,opponent_under_pressure,2035373848,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,6,3,2,12.0,25.0,0.15,0.5,4,5,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__late_game_prize_pressure__cac092b4ae14,NB48_LOSS_158,158,58,late_game_prize_pressure,1367678210,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,9,3,3,32.0,20.0,0.4,0.4,2,3,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__critical_hp_decision__531157cdbb4d,NB48_LOSS_158,158,58,critical_hp_decision,649686335,PRESERVE,Opponent,Opponent,Opponent,Greedy Damage Baseline,Bulbasaur,Eevee,10,4,4,56.0,27.5,0.7,0.55,2,3,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__counterfactual_side_early__b4764bd0710d,NB48_LOSS_158,158,58,counterfactual_side_early,1015955882,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,3,1,1,8.0,5.0,0.1,0.1,5,6,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
NB48_LOSS_158__counterfactual_side_late__395f761b8ca2,NB48_LOSS_158,158,58,counterfactual_side_late,1069950088,FLIP,Opponent,Player,Player,Greedy Damage Baseline,Bulbasaur,Eevee,8,3,3,36.0,22.5,0.45,0.45,3,4,False,1,True,4.0,58,D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\scenario_traces\state_variants\NB48_LOSS_158.jsonl
