comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match
4WE_PAIR_022_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.043999999999999984,0.01466666666666667,0.08800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.04200000000000004,0.014000000000000007,0.08400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_005_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_006_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_012_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_016_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_016_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_007_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04200000000000001,0.015333333333333324,0.09199999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_017_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04200000000000001,0.015333333333333324,0.09199999999999994,Quick Attack,Quick Attack,True
4WE_PAIR_011_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000001,0.014000000000000007,0.08400000000000005,Quick Attack,Quick Attack,True
4WE_PAIR_001_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_008_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_013_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_018_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_011_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_003_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.014666666666666654,0.08799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_010_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.014666666666666654,0.08799999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_003_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_003_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_010_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_010_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_011_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.038000000000000034,0.012666666666666673,0.07600000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.038000000000000034,0.012666666666666673,0.07600000000000004,Quick Attack,Quick Attack,True
4WE_PAIR_005_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_006_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_012_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_003_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_004_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_010_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True
4WE_PAIR_004_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.036000000000000004,0.012666666666666652,0.07599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_005_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_005_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_006_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_006_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_012_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_012_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_015_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_016_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_007_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.034,0.011999999999999988,0.07199999999999993,Quick Attack,Quick Attack,True
4WE_PAIR_015_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_016_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_007_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_007_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_017_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_017_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True
4WE_PAIR_007_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_017_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_017_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.028000000000000025,0.009333333333333338,0.05600000000000003,Quick Attack,Quick Attack,True
4WE_PAIR_011_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_005_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_006_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_012_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_001_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True
4WE_PAIR_001_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True
4WE_PAIR_008_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True
4WE_PAIR_008_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True
4WE_PAIR_011_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_011_V01__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__OPPONENT,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_006_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.026000000000000023,0.008666666666666671,0.052000000000000025,Quick Attack,Quick Attack,True
4WE_PAIR_015_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.026000000000000023,0.00866666666666667,0.05200000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_021_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.026000000000000023,0.00866666666666667,0.05200000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_005_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.026000000000000023,0.00866666666666667,0.05200000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_012_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.026000000000000023,0.00866666666666667,0.05200000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_001_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_001_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_002_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_002_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_003_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_008_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_008_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_009_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_009_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_010_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_013_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_013_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_013_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_013_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_018_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_018_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_018_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_018_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.025999999999999995,0.009333333333333318,0.05599999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_004_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.02400000000000002,0.008666666666666656,0.051999999999999935,Quick Attack,Quick Attack,True
4WE_PAIR_011_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_015_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_021_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_022_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_023_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_022_V01__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_023_V01__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_020_V01__OPPONENT,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,R3_STATE_CENTRIC_POLICY,0.02400000000000002,0.008000000000000004,0.04800000000000002,Quick Attack,Quick Attack,True
4WE_PAIR_016_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.024,0.008000000000000002,0.048000000000000015,Quick Attack,Quick Attack,True
4WE_PAIR_016_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.024,0.008000000000000002,0.048000000000000015,Quick Attack,Quick Attack,True
4WE_PAIR_002_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_002_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_003_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_009_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_009_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_010_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_014_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_014_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
4WE_PAIR_014_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.023999999999999994,0.00866666666666665,0.05199999999999991,Quick Attack,Quick Attack,True
