comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match,maximum_probability_difference,mean_probability_difference,l1_probability_difference,global_rank,parsed_successfully,scenario_family,pair_number,case_variant,evaluation_side
4WE_PAIR_001_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,686,True,4WE,1,V01,PLAYER
4WE_PAIR_002_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,687,True,4WE,2,V04,PLAYER
4WE_PAIR_008_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,688,True,4WE,8,V01,OPPONENT
4WE_PAIR_008_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,689,True,4WE,8,V01,PLAYER
4WE_PAIR_009_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,690,True,4WE,9,V04,PLAYER
4WE_PAIR_013_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,691,True,4WE,13,V01,OPPONENT
4WE_PAIR_013_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,692,True,4WE,13,V01,PLAYER
4WE_PAIR_014_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,693,True,4WE,14,V04,PLAYER
4WE_PAIR_018_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,694,True,4WE,18,V01,OPPONENT
4WE_PAIR_018_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,695,True,4WE,18,V01,PLAYER
4WE_PAIR_019_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.044,0.015333333333333319,0.09199999999999992,Quick Attack,Quick Attack,True,0.044,0.015333333333333319,0.09199999999999992,696,True,4WE,19,V04,PLAYER
4WE_PAIR_011_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.043999999999999984,0.01466666666666667,0.08800000000000002,Quick Attack,Quick Attack,True,0.043999999999999984,0.01466666666666667,0.08800000000000002,697,True,4WE,11,V03,PLAYER
4WE_PAIR_022_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.043999999999999984,0.01466666666666667,0.08800000000000002,Quick Attack,Quick Attack,True,0.043999999999999984,0.01466666666666667,0.08800000000000002,698,True,4WE,22,V03,OPPONENT
4WE_PAIR_022_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.043999999999999984,0.01466666666666667,0.08800000000000002,Quick Attack,Quick Attack,True,0.043999999999999984,0.01466666666666667,0.08800000000000002,699,True,4WE,22,V03,PLAYER
4WE_PAIR_020_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.04200000000000004,0.014000000000000007,0.08400000000000005,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000007,0.08400000000000005,700,True,4WE,20,V04,OPPONENT
4WE_PAIR_005_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000004,0.08400000000000002,701,True,4WE,5,V03,PLAYER
4WE_PAIR_006_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000004,0.08400000000000002,702,True,4WE,6,V03,PLAYER
4WE_PAIR_012_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000004,0.08400000000000002,703,True,4WE,12,V03,PLAYER
4WE_PAIR_016_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000004,0.08400000000000002,704,True,4WE,16,V02,PLAYER
4WE_PAIR_016_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000004,0.014000000000000004,0.08400000000000002,Quick Attack,Quick Attack,True,0.04200000000000004,0.014000000000000004,0.08400000000000002,705,True,4WE,16,V03,PLAYER
4WE_PAIR_007_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04200000000000001,0.015333333333333324,0.09199999999999994,Quick Attack,Quick Attack,True,0.04200000000000001,0.015333333333333324,0.09199999999999994,706,True,4WE,7,V04,PLAYER
4WE_PAIR_017_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04200000000000001,0.015333333333333324,0.09199999999999994,Quick Attack,Quick Attack,True,0.04200000000000001,0.015333333333333324,0.09199999999999994,707,True,4WE,17,V04,PLAYER
4WE_PAIR_011_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.04200000000000001,0.014000000000000007,0.08400000000000005,Quick Attack,Quick Attack,True,0.04200000000000001,0.014000000000000007,0.08400000000000005,708,True,4WE,11,V02,PLAYER
4WE_PAIR_001_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True,0.041999999999999996,0.014666666666666653,0.08799999999999991,709,True,4WE,1,V04,PLAYER
4WE_PAIR_008_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True,0.041999999999999996,0.014666666666666653,0.08799999999999991,710,True,4WE,8,V04,PLAYER
4WE_PAIR_013_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True,0.041999999999999996,0.014666666666666653,0.08799999999999991,711,True,4WE,13,V04,PLAYER
4WE_PAIR_018_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.041999999999999996,0.014666666666666653,0.08799999999999991,Quick Attack,Quick Attack,True,0.041999999999999996,0.014666666666666653,0.08799999999999991,712,True,4WE,18,V04,PLAYER
4WE_PAIR_011_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333341,0.08000000000000004,713,True,4WE,11,V01,OPPONENT
4WE_PAIR_022_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333341,0.08000000000000004,714,True,4WE,22,V01,PLAYER
4WE_PAIR_023_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333341,0.08000000000000004,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333341,0.08000000000000004,715,True,4WE,23,V01,PLAYER
4WE_PAIR_015_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333338,0.08000000000000003,716,True,4WE,15,V04,PLAYER
4WE_PAIR_016_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333338,0.08000000000000003,717,True,4WE,16,V04,PLAYER
4WE_PAIR_021_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.040000000000000036,0.013333333333333338,0.08000000000000003,Quick Attack,Quick Attack,True,0.040000000000000036,0.013333333333333338,0.08000000000000003,718,True,4WE,21,V04,PLAYER
4WE_PAIR_003_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.014666666666666654,0.08799999999999993,Quick Attack,Quick Attack,True,0.04000000000000001,0.014666666666666654,0.08799999999999993,719,True,4WE,3,V04,OPPONENT
4WE_PAIR_010_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.014666666666666654,0.08799999999999993,Quick Attack,Quick Attack,True,0.04000000000000001,0.014666666666666654,0.08799999999999993,720,True,4WE,10,V04,OPPONENT
4WE_PAIR_003_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True,0.04000000000000001,0.013999999999999986,0.08399999999999992,721,True,4WE,3,V01,OPPONENT
4WE_PAIR_003_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True,0.04000000000000001,0.013999999999999986,0.08399999999999992,722,True,4WE,3,V01,PLAYER
4WE_PAIR_010_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True,0.04000000000000001,0.013999999999999986,0.08399999999999992,723,True,4WE,10,V01,OPPONENT
4WE_PAIR_010_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.04000000000000001,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True,0.04000000000000001,0.013999999999999986,0.08399999999999992,724,True,4WE,10,V01,PLAYER
4WE_PAIR_011_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.038000000000000034,0.012666666666666673,0.07600000000000004,Quick Attack,Quick Attack,True,0.038000000000000034,0.012666666666666673,0.07600000000000004,725,True,4WE,11,V04,OPPONENT
4WE_PAIR_023_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.038000000000000034,0.012666666666666673,0.07600000000000004,Quick Attack,Quick Attack,True,0.038000000000000034,0.012666666666666673,0.07600000000000004,726,True,4WE,23,V04,PLAYER
4WE_PAIR_005_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True,0.038000000000000034,0.012666666666666668,0.07600000000000001,727,True,4WE,5,V02,PLAYER
4WE_PAIR_006_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True,0.038000000000000034,0.012666666666666668,0.07600000000000001,728,True,4WE,6,V02,PLAYER
4WE_PAIR_012_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.038000000000000034,0.012666666666666668,0.07600000000000001,Quick Attack,Quick Attack,True,0.038000000000000034,0.012666666666666668,0.07600000000000001,729,True,4WE,12,V02,PLAYER
4WE_PAIR_004_V04__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.013999999999999986,0.08399999999999992,Quick Attack,Quick Attack,True,0.038000000000000006,0.013999999999999986,0.08399999999999992,730,True,4WE,4,V04,OPPONENT
4WE_PAIR_003_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True,0.038000000000000006,0.01333333333333332,0.07999999999999992,731,True,4WE,3,V04,PLAYER
4WE_PAIR_004_V01__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True,0.038000000000000006,0.01333333333333332,0.07999999999999992,732,True,4WE,4,V01,OPPONENT
4WE_PAIR_004_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True,0.038000000000000006,0.01333333333333332,0.07999999999999992,733,True,4WE,4,V01,PLAYER
4WE_PAIR_010_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.038000000000000006,0.01333333333333332,0.07999999999999992,Quick Attack,Quick Attack,True,0.038000000000000006,0.01333333333333332,0.07999999999999992,734,True,4WE,10,V04,PLAYER
4WE_PAIR_004_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.036000000000000004,0.012666666666666652,0.07599999999999991,Quick Attack,Quick Attack,True,0.036000000000000004,0.012666666666666652,0.07599999999999991,735,True,4WE,4,V04,PLAYER
4WE_PAIR_005_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,736,True,4WE,5,V01,PLAYER
4WE_PAIR_005_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,737,True,4WE,5,V04,PLAYER
4WE_PAIR_006_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,738,True,4WE,6,V01,PLAYER
4WE_PAIR_006_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,739,True,4WE,6,V04,PLAYER
4WE_PAIR_012_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,740,True,4WE,12,V01,PLAYER
4WE_PAIR_012_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,741,True,4WE,12,V04,PLAYER
4WE_PAIR_015_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,742,True,4WE,15,V01,PLAYER
4WE_PAIR_016_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,743,True,4WE,16,V01,PLAYER
4WE_PAIR_021_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,744,True,4WE,21,V01,PLAYER
4WE_PAIR_022_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,745,True,4WE,22,V01,OPPONENT
4WE_PAIR_022_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,746,True,4WE,22,V04,OPPONENT
4WE_PAIR_023_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03400000000000003,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.03400000000000003,0.01133333333333334,0.06800000000000003,747,True,4WE,23,V01,OPPONENT
4WE_PAIR_007_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.034,0.011999999999999988,0.07199999999999993,Quick Attack,Quick Attack,True,0.034,0.011999999999999988,0.07199999999999993,748,True,4WE,7,V02,OPPONENT
4WE_PAIR_015_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True,0.03200000000000003,0.010666666666666672,0.06400000000000003,749,True,4WE,15,V01,OPPONENT
4WE_PAIR_016_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True,0.03200000000000003,0.010666666666666672,0.06400000000000003,750,True,4WE,16,V01,OPPONENT
4WE_PAIR_021_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True,0.03200000000000003,0.010666666666666672,0.06400000000000003,751,True,4WE,21,V01,OPPONENT
4WE_PAIR_023_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.03200000000000003,0.010666666666666672,0.06400000000000003,Quick Attack,Quick Attack,True,0.03200000000000003,0.010666666666666672,0.06400000000000003,752,True,4WE,23,V04,OPPONENT
4WE_PAIR_007_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.032,0.01133333333333334,0.06800000000000003,753,True,4WE,7,V02,PLAYER
4WE_PAIR_007_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.032,0.01133333333333334,0.06800000000000003,754,True,4WE,7,V03,OPPONENT
4WE_PAIR_017_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.032,0.01133333333333334,0.06800000000000003,755,True,4WE,17,V02,OPPONENT
4WE_PAIR_017_V02__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.032,0.01133333333333334,0.06800000000000003,Quick Attack,Quick Attack,True,0.032,0.01133333333333334,0.06800000000000003,756,True,4WE,17,V02,PLAYER
4WE_PAIR_020_V04__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,757,True,4WE,20,V04,PLAYER
4WE_PAIR_020_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,758,True,4WE,20,V04,PLAYER
4WE_PAIR_022_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,759,True,4WE,22,V04,PLAYER
4WE_PAIR_015_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,760,True,4WE,15,V04,OPPONENT
4WE_PAIR_016_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,761,True,4WE,16,V04,OPPONENT
4WE_PAIR_021_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.030000000000000027,0.010000000000000004,0.060000000000000026,Quick Attack,Quick Attack,True,0.030000000000000027,0.010000000000000004,0.060000000000000026,762,True,4WE,21,V04,OPPONENT
4WE_PAIR_007_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True,0.03,0.01066666666666667,0.06400000000000002,763,True,4WE,7,V03,PLAYER
4WE_PAIR_017_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True,0.03,0.01066666666666667,0.06400000000000002,764,True,4WE,17,V03,OPPONENT
4WE_PAIR_017_V03__PLAYER,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.03,0.01066666666666667,0.06400000000000002,Quick Attack,Quick Attack,True,0.03,0.01066666666666667,0.06400000000000002,765,True,4WE,17,V03,PLAYER
4WE_PAIR_020_V01__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.028000000000000025,0.009333333333333338,0.05600000000000003,Quick Attack,Quick Attack,True,0.028000000000000025,0.009333333333333338,0.05600000000000003,766,True,4WE,20,V01,PLAYER
4WE_PAIR_011_V04__PLAYER,R0_CURRENT_BASELINE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True,0.028000000000000025,0.009333333333333338,0.05600000000000002,767,True,4WE,11,V04,PLAYER
4WE_PAIR_005_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True,0.028000000000000025,0.009333333333333338,0.05600000000000002,768,True,4WE,5,V01,OPPONENT
4WE_PAIR_006_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True,0.028000000000000025,0.009333333333333338,0.05600000000000002,769,True,4WE,6,V01,OPPONENT
4WE_PAIR_012_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.028000000000000025,0.009333333333333338,0.05600000000000002,Quick Attack,Quick Attack,True,0.028000000000000025,0.009333333333333338,0.05600000000000002,770,True,4WE,12,V01,OPPONENT
4WE_PAIR_001_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True,0.027999999999999997,0.009999999999999986,0.059999999999999915,771,True,4WE,1,V02,OPPONENT
4WE_PAIR_001_V03__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True,0.027999999999999997,0.009999999999999986,0.059999999999999915,772,True,4WE,1,V03,OPPONENT
4WE_PAIR_008_V02__OPPONENT,R1_REMOVE_LEGAL_SIGNATURE,R2_REMOVE_SIGNATURE_AND_COMPATIBILITY,0.027999999999999997,0.009999999999999986,0.059999999999999915,Quick Attack,Quick Attack,True,0.027999999999999997,0.009999999999999986,0.059999999999999915,773,True,4WE,8,V02,OPPONENT
